id,title,description,link,image_link,additional_image_link,price,sale_price,availability,condition,brand,item_group_id,product_type,google_product_category
40101,Buzo Cuello Redondo Lucky Hombre,"Este buzo negro con cuello redondo de la marca Lucky, es una prenda diseñada para el uso diario, combinando comodidad, resistencia y una presencia marcada. Está confeccionado en algodón perchado, un tejido suave al tacto por dentro y con buena estructura por fuera.",https://www.plazacampo.com/buso-cuello-redondo-negro-lucky-hombre-1/p?skuId=40101,https://b2csolla.vteximg.com.br/arquivos/ids/4379286-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=639248473126000000,https://b2csolla.vteximg.com.br/arquivos/ids/4379287-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=639248473124100000,122230 COP,,in stock,new,Solla,286,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
40102,Buzo Cuello Redondo Lucky Hombre,"Este buzo negro con cuello redondo de la marca Lucky, es una prenda diseñada para el uso diario, combinando comodidad, resistencia y una presencia marcada. Está confeccionado en algodón perchado, un tejido suave al tacto por dentro y con buena estructura por fuera.",https://www.plazacampo.com/buso-cuello-redondo-negro-lucky-hombre-1/p?skuId=40102,https://b2csolla.vteximg.com.br/arquivos/ids/4379285-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=639058861276400000,https://b2csolla.vteximg.com.br/arquivos/ids/4379288-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=639058861274200000,122230 COP,,in stock,new,Solla,286,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
40103,Buzo Cuello Redondo Lucky Hombre,"Este buzo negro con cuello redondo de la marca Lucky, es una prenda diseñada para el uso diario, combinando comodidad, resistencia y una presencia marcada. Está confeccionado en algodón perchado, un tejido suave al tacto por dentro y con buena estructura por fuera.",https://www.plazacampo.com/buso-cuello-redondo-negro-lucky-hombre-1/p?skuId=40103,https://b2csolla.vteximg.com.br/arquivos/ids/4379295-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=639216505140800000,https://b2csolla.vteximg.com.br/arquivos/ids/4379293-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=639216505138930000,122230 COP,,in stock,new,Solla,286,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
40104,Buzo Cuello Redondo Lucky Mujer,"Este buzo negro con cuello redondo de la marca Lucky, es una prenda diseñada para el uso diario, combinando comodidad, resistencia y una presencia marcada. Está confeccionado en algodón perchado, un tejido suave al tacto por dentro y con buena estructura por fuera.",https://www.plazacampo.com/buso-cuello-redondo-negro-lucky-mujer-1/p?skuId=40104,https://b2csolla.vteximg.com.br/arquivos/ids/4379294-1000-1500/Buzo-Cuello-Redondo-Lucky-Mujer.jpg?v=638990605418930000,https://b2csolla.vteximg.com.br/arquivos/ids/4379296-1000-1500/Buzo-Cuello-Redondo-Lucky-Mujer.jpg?v=638990605420500000,122230 COP,,in stock,new,Solla,285,Moda Solla > Buzos > Buzo Mujer,Apparel & Accessories > Clothing
40106,Buzo Cuello Redondo Lucky Mujer,"Este buzo negro con cuello redondo de la marca Lucky, es una prenda diseñada para el uso diario, combinando comodidad, resistencia y una presencia marcada. Está confeccionado en algodón perchado, un tejido suave al tacto por dentro y con buena estructura por fuera.",https://www.plazacampo.com/buso-cuello-redondo-negro-lucky-mujer-1/p?skuId=40106,https://b2csolla.vteximg.com.br/arquivos/ids/4379302-1000-1500/Buzo-Cuello-Redondo-Lucky-Mujer.jpg?v=639111565058400000,https://b2csolla.vteximg.com.br/arquivos/ids/4379304-1000-1500/Buzo-Cuello-Redondo-Lucky-Mujer.jpg?v=639111565053730000,122230 COP,,in stock,new,Solla,285,Moda Solla > Buzos > Buzo Mujer,Apparel & Accessories > Clothing
40107,Buzo Cuello Redondo Lucky Mujer,"Este buzo negro con cuello redondo de la marca Lucky, es una prenda diseñada para el uso diario, combinando comodidad, resistencia y una presencia marcada. Está confeccionado en algodón perchado, un tejido suave al tacto por dentro y con buena estructura por fuera.",https://www.plazacampo.com/buso-cuello-redondo-negro-lucky-mujer-1/p?skuId=40107,https://b2csolla.vteximg.com.br/arquivos/ids/4379309-1000-1500/Buzo-Cuello-Redondo-Lucky-Mujer.jpg?v=638990605436030000,https://b2csolla.vteximg.com.br/arquivos/ids/4379310-1000-1500/Buzo-Cuello-Redondo-Lucky-Mujer.jpg?v=638990605437130000,122230 COP,,in stock,new,Solla,285,Moda Solla > Buzos > Buzo Mujer,Apparel & Accessories > Clothing
40108,Buzo Cuello Redondo Lucky Mujer,"Este buzo negro con cuello redondo de la marca Lucky, es una prenda diseñada para el uso diario, combinando comodidad, resistencia y una presencia marcada. Está confeccionado en algodón perchado, un tejido suave al tacto por dentro y con buena estructura por fuera.",https://www.plazacampo.com/buso-cuello-redondo-negro-lucky-mujer-1/p?skuId=40108,https://b2csolla.vteximg.com.br/arquivos/ids/4379311-1000-1500/Buzo-Cuello-Redondo-Lucky-Mujer.jpg?v=639235512856300000,https://b2csolla.vteximg.com.br/arquivos/ids/4379312-1000-1500/Buzo-Cuello-Redondo-Lucky-Mujer.jpg?v=639235512853970000,122230 COP,,in stock,new,Solla,285,Moda Solla > Buzos > Buzo Mujer,Apparel & Accessories > Clothing
40087,Chaqueta Gris Solla Mujer,"La chaqueta con cuello redondo y cierre frontal de la marca Solla, está pensada para quienes buscan estilo y practicidad en una sola prenda. Confeccionada en un tejido cálido y estructurado, brinda comodidad en climas frescos. Es un look que se adapta a distintas ocasiones.",https://www.plazacampo.com/chaqueta-gris-solla-mujer-1/p?skuId=40087,https://b2csolla.vteximg.com.br/arquivos/ids/4379222-1000-1500/Chaqueta-Gris-Solla-Mujer.jpg?v=639215245305200000,https://b2csolla.vteximg.com.br/arquivos/ids/4379225-1000-1500/Chaqueta-Gris-Solla-Mujer.jpg?v=639215245301600000,147220 COP,,in stock,new,Solla,282,Moda Solla > Chaquetas > Chaqueta Mujer,Apparel & Accessories > Clothing
40089,Chaqueta Gris Solla Mujer,"La chaqueta con cuello redondo y cierre frontal de la marca Solla, está pensada para quienes buscan estilo y practicidad en una sola prenda. Confeccionada en un tejido cálido y estructurado, brinda comodidad en climas frescos. Es un look que se adapta a distintas ocasiones.",https://www.plazacampo.com/chaqueta-gris-solla-mujer-1/p?skuId=40089,https://b2csolla.vteximg.com.br/arquivos/ids/4379234-1000-1500/Chaqueta-Gris-Solla-Mujer.jpg?v=639053208934130000,https://b2csolla.vteximg.com.br/arquivos/ids/4379232-1000-1500/Chaqueta-Gris-Solla-Mujer.jpg?v=639053208931170000,147220 COP,,in stock,new,Solla,282,Moda Solla > Chaquetas > Chaqueta Mujer,Apparel & Accessories > Clothing
40044,Camisa Blanca de Botones Solla Mujer,"Camisa blanca de cuello con logo bordado de la marca Solla. Hecha en 100% algodón, combina comodidad, frescura y un ajuste preciso que se adapta al día a día. El logo bordado al frente y los puños con estampado exclusivo de la marca le dan un toque distintivo que marca la diferencia.",https://www.plazacampo.com/camisa-blanca-botones-solla-mujer-1/p?skuId=40044,https://b2csolla.vteximg.com.br/arquivos/ids/4379054-1000-1500/Camisa-Blanca-de-Botones-Solla-Mujer.jpg?v=638990604927930000,https://b2csolla.vteximg.com.br/arquivos/ids/4379055-1000-1500/Camisa-Blanca-de-Botones-Solla-Mujer.jpg?v=638990604930500000,109140 COP,,in stock,new,Solla,281,Moda Solla > Camisas > Camisas Mujer,Apparel & Accessories > Clothing
40045,Camisa Blanca de Botones Solla Mujer,"Camisa blanca de cuello con logo bordado de la marca Solla. Hecha en 100% algodón, combina comodidad, frescura y un ajuste preciso que se adapta al día a día. El logo bordado al frente y los puños con estampado exclusivo de la marca le dan un toque distintivo que marca la diferencia.",https://www.plazacampo.com/camisa-blanca-botones-solla-mujer-1/p?skuId=40045,https://b2csolla.vteximg.com.br/arquivos/ids/4379056-1000-1500/Camisa-Blanca-de-Botones-Solla-Mujer.jpg?v=639009144788370000,https://b2csolla.vteximg.com.br/arquivos/ids/4379057-1000-1500/Camisa-Blanca-de-Botones-Solla-Mujer.jpg?v=639009144785300000,109140 COP,,in stock,new,Solla,281,Moda Solla > Camisas > Camisas Mujer,Apparel & Accessories > Clothing
40046,Camisa Blanca de Botones Solla Mujer,"Camisa blanca de cuello con logo bordado de la marca Solla. Hecha en 100% algodón, combina comodidad, frescura y un ajuste preciso que se adapta al día a día. El logo bordado al frente y los puños con estampado exclusivo de la marca le dan un toque distintivo que marca la diferencia.",https://www.plazacampo.com/camisa-blanca-botones-solla-mujer-1/p?skuId=40046,https://b2csolla.vteximg.com.br/arquivos/ids/4379061-1000-1500/Camisa-Blanca-de-Botones-Solla-Mujer.jpg?v=639116100798600000,https://b2csolla.vteximg.com.br/arquivos/ids/4379060-1000-1500/Camisa-Blanca-de-Botones-Solla-Mujer.jpg?v=639116100796430000,109140 COP,,in stock,new,Solla,281,Moda Solla > Camisas > Camisas Mujer,Apparel & Accessories > Clothing
40047,Camisa Blanca de Botones Solla Hombre,"Camisa blanca de cuello con logo bordado de la marca Solla. Hecha en 100% algodón, combina comodidad, frescura y un ajuste preciso que se adapta al día a día. El logo bordado al frente y los puños con estampado exclusivo de la marca le dan un toque distintivo que marca la diferencia.",https://www.plazacampo.com/camisa-blanca-botones-solla-1/p?skuId=40047,https://b2csolla.vteximg.com.br/arquivos/ids/4379065-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=639221293260170000,https://b2csolla.vteximg.com.br/arquivos/ids/4379064-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=639221293257700000,109140 COP,,in stock,new,Solla,280,Moda Solla > Camisas > Camisas Hombres,Apparel & Accessories > Clothing
40048,Camisa Blanca de Botones Solla Hombre,"Camisa blanca de cuello con logo bordado de la marca Solla. Hecha en 100% algodón, combina comodidad, frescura y un ajuste preciso que se adapta al día a día. El logo bordado al frente y los puños con estampado exclusivo de la marca le dan un toque distintivo que marca la diferencia.",https://www.plazacampo.com/camisa-blanca-botones-solla-1/p?skuId=40048,https://b2csolla.vteximg.com.br/arquivos/ids/4379068-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=638990604977800000,https://b2csolla.vteximg.com.br/arquivos/ids/4379069-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=638990604979530000,109140 COP,,in stock,new,Solla,280,Moda Solla > Camisas > Camisas Hombres,Apparel & Accessories > Clothing
40049,Camisa Blanca de Botones Solla Hombre,"Camisa blanca de cuello con logo bordado de la marca Solla. Hecha en 100% algodón, combina comodidad, frescura y un ajuste preciso que se adapta al día a día. El logo bordado al frente y los puños con estampado exclusivo de la marca le dan un toque distintivo que marca la diferencia.",https://www.plazacampo.com/camisa-blanca-botones-solla-1/p?skuId=40049,https://b2csolla.vteximg.com.br/arquivos/ids/4379072-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=638990604986870000,https://b2csolla.vteximg.com.br/arquivos/ids/4379073-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=638990604988270000,109140 COP,,in stock,new,Solla,280,Moda Solla > Camisas > Camisas Hombres,Apparel & Accessories > Clothing
40050,Camisa Blanca de Botones Solla Hombre,"Camisa blanca de cuello con logo bordado de la marca Solla. Hecha en 100% algodón, combina comodidad, frescura y un ajuste preciso que se adapta al día a día. El logo bordado al frente y los puños con estampado exclusivo de la marca le dan un toque distintivo que marca la diferencia.",https://www.plazacampo.com/camisa-blanca-botones-solla-1/p?skuId=40050,https://b2csolla.vteximg.com.br/arquivos/ids/4379076-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=638990604996770000,https://b2csolla.vteximg.com.br/arquivos/ids/4379077-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=638990604997900000,109140 COP,,in stock,new,Solla,280,Moda Solla > Camisas > Camisas Hombres,Apparel & Accessories > Clothing
40051,Camisa Blanca de Botones Solla Hombre,"Camisa blanca de cuello con logo bordado de la marca Solla. Hecha en 100% algodón, combina comodidad, frescura y un ajuste preciso que se adapta al día a día. El logo bordado al frente y los puños con estampado exclusivo de la marca le dan un toque distintivo que marca la diferencia.",https://www.plazacampo.com/camisa-blanca-botones-solla-1/p?skuId=40051,https://b2csolla.vteximg.com.br/arquivos/ids/4379079-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=639200953257870000,https://b2csolla.vteximg.com.br/arquivos/ids/4379081-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=639200953255630000,109140 COP,,in stock,new,Solla,280,Moda Solla > Camisas > Camisas Hombres,Apparel & Accessories > Clothing
40052,Camisa Blanca de Botones Solla Hombre,"Camisa blanca de cuello con logo bordado de la marca Solla. Hecha en 100% algodón, combina comodidad, frescura y un ajuste preciso que se adapta al día a día. El logo bordado al frente y los puños con estampado exclusivo de la marca le dan un toque distintivo que marca la diferencia.",https://www.plazacampo.com/camisa-blanca-botones-solla-1/p?skuId=40052,https://b2csolla.vteximg.com.br/arquivos/ids/4379084-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=639194905271100000,https://b2csolla.vteximg.com.br/arquivos/ids/4379083-1000-1500/Camisa-Blanca-de-Botones-Solla-Hombre.jpg?v=639194905267200000,109140 COP,,in stock,new,Solla,280,Moda Solla > Camisas > Camisas Hombres,Apparel & Accessories > Clothing
40053,Buzo con Capucha y Cierre Solla Hombre,"Buzo con cierre y capucha, una prenda versátil que combina confort y diseño. Fabricado en algodón perchado, ofrece una textura suave al tacto y mayor abrigo, ideal para los días frescos o para complementar tu look diario con un toque moderno. El diseño con capucha ajustable y cierre frontal proporciona practicidad y un ajuste adaptable a diferentes situaciones.",https://www.plazacampo.com/buso-hoodie-blanco-con-capucha-y-cierre-hombre-1/p?skuId=40053,https://b2csolla.vteximg.com.br/arquivos/ids/4379086-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Hombre.jpg?v=639220825335700000,https://b2csolla.vteximg.com.br/arquivos/ids/4379087-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Hombre.jpg?v=639220825334000000,124610 COP,,in stock,new,Solla,279,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
40054,Buzo con Capucha y Cierre Solla Hombre,"Buzo con cierre y capucha, una prenda versátil que combina confort y diseño. Fabricado en algodón perchado, ofrece una textura suave al tacto y mayor abrigo, ideal para los días frescos o para complementar tu look diario con un toque moderno. El diseño con capucha ajustable y cierre frontal proporciona practicidad y un ajuste adaptable a diferentes situaciones.",https://www.plazacampo.com/buso-hoodie-blanco-con-capucha-y-cierre-hombre-1/p?skuId=40054,https://b2csolla.vteximg.com.br/arquivos/ids/4379090-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Hombre.jpg?v=639009613301700000,https://b2csolla.vteximg.com.br/arquivos/ids/4379091-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Hombre.jpg?v=639009613300270000,124610 COP,,in stock,new,Solla,279,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
40056,Buzo con Capucha y Cierre Solla Hombre,"Buzo con cierre y capucha, una prenda versátil que combina confort y diseño. Fabricado en algodón perchado, ofrece una textura suave al tacto y mayor abrigo, ideal para los días frescos o para complementar tu look diario con un toque moderno. El diseño con capucha ajustable y cierre frontal proporciona practicidad y un ajuste adaptable a diferentes situaciones.",https://www.plazacampo.com/buso-hoodie-blanco-con-capucha-y-cierre-hombre-1/p?skuId=40056,https://b2csolla.vteximg.com.br/arquivos/ids/4379097-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Hombre.jpg?v=638990605055130000,https://b2csolla.vteximg.com.br/arquivos/ids/4379099-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Hombre.jpg?v=638990605056230000,124610 COP,,in stock,new,Solla,279,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
40057,Buzo con Capucha y Cierre Solla Hombre,"Buzo con cierre y capucha, una prenda versátil que combina confort y diseño. Fabricado en algodón perchado, ofrece una textura suave al tacto y mayor abrigo, ideal para los días frescos o para complementar tu look diario con un toque moderno. El diseño con capucha ajustable y cierre frontal proporciona practicidad y un ajuste adaptable a diferentes situaciones.",https://www.plazacampo.com/buso-hoodie-blanco-con-capucha-y-cierre-hombre-1/p?skuId=40057,https://b2csolla.vteximg.com.br/arquivos/ids/4379100-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Hombre.jpg?v=638990605064630000,https://b2csolla.vteximg.com.br/arquivos/ids/4379101-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Hombre.jpg?v=638990605066030000,124610 COP,,in stock,new,Solla,279,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
40058,Buzo con Capucha y Cierre Solla Hombre,"Buzo con cierre y capucha, una prenda versátil que combina confort y diseño. Fabricado en algodón perchado, ofrece una textura suave al tacto y mayor abrigo, ideal para los días frescos o para complementar tu look diario con un toque moderno. El diseño con capucha ajustable y cierre frontal proporciona practicidad y un ajuste adaptable a diferentes situaciones.",https://www.plazacampo.com/buso-hoodie-blanco-con-capucha-y-cierre-hombre-1/p?skuId=40058,https://b2csolla.vteximg.com.br/arquivos/ids/4379105-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Hombre.jpg?v=639113688539030000,https://b2csolla.vteximg.com.br/arquivos/ids/4379104-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Hombre.jpg?v=639113688536200000,124610 COP,,in stock,new,Solla,279,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
274,Sollasal 2% 40 kg,Está recomendada para suplementar ganado bovino de ceba consumiendo pastos con alto nivel de fósforo (> 0.30%) y en suelos de alta fertilidad. Reemplaza la sal blanca o sal marina con la certeza de aportar los macro y microminerales que el bovino requiere para su normal crecimiento y producción.,https://www.plazacampo.com/sollasal-2--40-kg-1-jpg/p?skuId=274,https://b2csolla.vteximg.com.br/arquivos/ids/4379752-1000-1500/Sollasal-2--40-kg.jpg?v=639122914194330000,https://b2csolla.vteximg.com.br/arquivos/ids/4379755-1000-1500/Sollasal-2--40-kg.jpg?v=639122914191370000,79000 COP,,in stock,new,Solla,274,Ganadería > Solla > Sales,Business & Industrial > Agriculture > Animal Husbandry
